,Gene,Nr2c1,Zbtb3,Rad21,Tal1,Atf1,Smc3,Creb3,Tbp,Mxd1,Mxd4,Ctcfl,Dlx5,Crem,Rfx5,Mesp1,Rfx1,Zfp42,Esx1,Hoxd8,Hoxa4,Fev,Rfx2,Etv2,Creb3l4,Rfx4,Hsfy2
423,Rxfp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5003067608511471,0.0,0.0,4.868332584838998,0.0,0.0
424,D1Pas1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.79104472107551,0.0,-0.04543074610627199,-0.9103111007176584,0.0,0.0,-2.3875362987284294,0.0,0.0,0.0,13.728202674427939,-6.164229978515039
425,Sycp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.157131246165852,0.0,0.0,0.0,0.0,0.0,0.0,-2.122076079449715,0.0,0.0,16.16835354698123,0.0,0.0,0.0,0.0,0.0
426,Tmem210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.41155987659545,0.0,-1734.2157213521657,-151.9506016134058,2498.552079801092,-66.69747021287284,-0.05179684501694752,-153.27121528498427,25.261946412322853,-1148.2346029711591,243.5875304881244,-105.01272823932014,0.0,-3246.1535061329673,-1887.7407594647066,-2294.942344101827
427,Spem1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866800632643004,0.0,0.0,-70.69972038059336,-36.081808573824084,0.0
428,Pomc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9254704758756758,0.0,0.0,0.0,4.183160159744835,0.0
429,Fsip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506271109810782,262.4933123377001,-47.11167783147774
430,1700001J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Tex29,0.0,0.0,0.0,0.0,571.4951316617015,0.0,0.0,0.0,0.0,0.0,-117.7052217769235,0.0,6204.674265633022,0.0,520.2684579069931,0.0,0.0,0.0,0.0,-147.13322412712944,499.6324624845051,0.0,0.0,-4175.399793074697,0.0,-3825.471649921487
432,Foxc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Sez6l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8668122557785177,0.7462210421260844,0.0,0.0,0.0,0.0,0.2174044436423396,0.0,0.0,0.0,-0.06265257211425809,0.0,0.0,8.025853101399493,7.405372429732903,0.0
434,Fam170b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.33893918213688,0.0,0.0,-186.9952546491372,0.0,-145.5884272532578
435,Pacrg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-703.9085276483224,0.0
436,Fbxo44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.135452980338602,0.0,0.0,0.0,-7.0684724710523295,0.0
437,Tuba3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4299821975453,0.0,-5188.0713870778945,0.0,-2472.982057643955,0.0,-15.980791997203244,-217.28802770921763,-264.2107906217687,-102.00666646785953,-443.78434726657906,-265.39757954635047,0.0,3329.1780114527282,-58.94048324007876,507.9850148308976
438,Prss54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.729023667661746,0.0,-3.0692659641534443,-20.635323579259616,-1.4521777041901849,-50.22581157255797,8.557761344933938,0.0,0.0,-29.862365489132866,-48.78582913898203,0.0
439,Slc1a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Bex6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Tulp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.6717556591577,0.0,0.0,0.0,0.0,0.0,-0.12888117615719055,0.0,0.0,-91.3554222627131,111.40522228050745,0.0,0.0,-1176.544692172826,-654.7742818148203,0.0
442,Ddx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.7528745227557,0.0,0.32760155069798985,-29.925641019402185,0.0,0.0,-10.013667414767504,0.0,0.0,219.31047766579573,-65.47156666032201,-13.167011262208941
443,Golga7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.881120260496802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.420865608297307,0.0,0.0,0.0,30.0696055134764,0.0
444,Fam124b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.929304412573046,-36.9055917762071,-3.6913509111768765
445,Fam229a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.45204719287308,0.0,0.0,0.0,7310.417200505188,0.0,-150.56349843624022,0.0,-33.647431682894755,0.0,1639.3275867769455,0.0,0.0,0.0,-2245.193575577703,0.0
446,Ppm1n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1900054947533185,0.0,0.0,0.0,0.0,0.0
447,Mxd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Gpat2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3422266442969129,0.0,0.0,0.0,0.0,0.0,0.0,-1.6185654569962222,0.0,0.0,0.9315074433431484,0.0,-0.0384718601589731,5.210688358005292,0.0,0.0
449,Zfp428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.740853604092074,0.0,0.0,0.0,-322.5132230457393,0.0
450,Tssk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.32339063059743,0.0,-1.0326199494781052,0.0,0.0,0.0,-1.3754790072517762,0.0,0.0,-76.54196439293003,-3.205226318323426,0.0,0.0,-129.80841874457386,-92.0300293470035,-139.91999380965802
451,Ccdc183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.13673088594544,0.0,0.0,-0.7530638271590112,0.0,0.0,49.684067429865586,0.0,0.0,0.0,0.0,0.0
452,Card10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Htr3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.655290539578143,0.0,0.0,0.0,24.347152492711775,0.0
454,Gpr62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.752257665087464,-2.4222218804653157,0.0,0.0,-5.284735210765818,0.0,-2.0142179352339897,0.0,0.0,0.0,3.550116583180367,0.0,0.0,0.0,1.6252892907530208,-77.28262473389154
455,Gal3st3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.773422508986412,0.0,0.0,-5.9695662859266525,0.0,0.0,0.0,-92.74623765345743,0.0
456,Mael,0.0,0.0,74.50331509765837,0.0,-302.76184261952585,-279.5319400716688,0.0,-379.002570058653,-5.61140787947925,-746.788098181512,169.6730926815472,-26.571474675004033,-2069.855740363236,-128.63165022979553,-524.3402418287067,-83.3541819291706,-31.82593709520882,-261.72168651027164,-108.45740163723976,-42.951602813660536,-98.6919249485097,-24.311279559533656,-23.47939159329373,0.0,-764.7215941204594,-517.6229387616636
457,Ttc34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2228656851196404,0.0,0.0,0.0,0.0,0.0
458,Mycbpap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.3169440912209,0.0,0.0,-5.028324036885511,-5.116768952614154,-38.749800742617474,41.95306442013465,0.0,-2.4385630847105535,-211.07392162325976,-104.21161976768038,-248.1785847451396
459,Hoxd8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6219555183007393,0.0,0.0,0.0,-17.269242012586826,0.0,0.14734861766638313,-3.4006316837517434,0.0,-0.25922299655754844,-1.8168698660980307,0.0,1.1400090418793056,3.133810938889359,-0.40203841043985317,0.0
460,Pmis2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4039568397164666,-135.17308234195167,1382.1754645244228,0.0,0.0,0.0,0.0,0.0,-14.027198056407348,-149.97050914776887,118.81109996917003,0.0,0.0,-965.975375614191,-445.67513890023565,-868.671360261119
461,Cacng5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036243498641508986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4199053501185097,0.0,0.0,0.0,22.079526603684563,0.0
462,Tmem59l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005418919018063238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39026607778625033,0.0,0.0,0.0,35.83731637130741,0.0
463,Syt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Ubxn10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.658986920596195,0.0,-3.1435792227998243,-0.1750885221988223,-23.504830402426308,0.0
465,Tcea2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.643658795823841,0.0,0.0,0.0,-89.75562274124616,0.0,0.0,0.0,0.0,0.0
466,Mmd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1690842903489003,0.0,0.0,0.0,0.007404876962742753,0.0
467,Pgam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.65160619173058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.551047808045,0.0,-90.80057958733343,-924.8885262619561,-1202.8043699321777,0.0
468,Gm1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.45226813695851,0.0,0.0,0.0,0.0,0.0,-4.612080995620898,0.0,0.0,0.0,117.44379228204916,0.0,0.0,-1010.329939585933,-651.0190233811282,0.0
469,Tcte2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.18421393341635,0.0,0.0,0.0,0.0,0.0
470,Tssk3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.340458898414184,0.0,0.0,0.0,0.0,0.0,-0.012354440826045211,0.0,0.0,0.0,62.512072905584155,0.0,0.0,-655.8127010492065,0.0,0.0
471,Tex26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.92224536056688,0.0,0.0,28.353701388803643,0.0,0.0
472,1110032A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Adam3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.528999621566693,0.0,0.0,0.0,-105.38029037527683,0.0,-14.757858984815694,62.47673298549056,-28.309002415211452,0.0
474,1700001O22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Lhx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.911507164396136,0.0,0.0,-7.234529641431514,-1.6800603027011216,0.0
476,Zfp541,0.0,0.0,0.0,0.0,0.0,-21.890768443631956,0.0,0.0,0.0,0.0,-1.4873638830225635,3.763975990168771,-10.625657832384228,0.0,-25.62312119955986,0.0,-0.17333720403227262,-3.0666752076070187,-3.635512406790898,-6.157409505713148,-6.009458267668758,-6.256024761720433,-0.6320042499829472,5.165381415734963,-0.2518722945490395,-4.631257200588393
477,Pla2g2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.132105060064216,0.0,0.0,0.0,0.0,0.0,-0.7277475729147507,0.0,-4.744550001384739,-34.4192021953113,-14.087005680027186,-1.875262287697265,-3.635817680141801,0.0,-9.44641697217386,0.0
478,Atp1a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.50785139746952,0.0
479,Kcnj9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4441165350464168,0.0,0.0,-18.059290318053446,-13.722929360249736,0.0
480,Dlx5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.264346096634696,-0.3053475159861968,0.0
481,Map4k1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.692140094097809,0.0,0.0,9.21388633917889,0.0,0.0
482,Ttll13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.422966496592878,0.0,0.0,0.0,2.0727167072731643,0.0,0.0,0.0,0.0,0.0
483,Mad2l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.297000697919415,0.0,0.0,0.0,18.85050242841623,0.0
484,Rfx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08826345135461457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.993587612038103,3.9688877715310524,0.0,-55.14150230793973,0.0,-2.3415558933694283
485,Trank1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Clhc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11196540457576855,0.0,0.0,0.0,-8.61573171378352,0.0,0.0,86.61943354111116,20.580303178895193,20.316758010446385
487,Dnajc5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.197127076557901,-13.623790388205478,0.0,0.0,-60.96652168814757,0.0,-2.598853696765442,82.02625250333696,0.0,0.0,6.625865653896903,0.0,62.42448329909521,0.0,14.089457110102204,-17.285584484497758
488,4930451I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Daw1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214011334591481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.520649357039502,0.0,0.0,85.63582684257548,23.213243726533133,0.0
490,Cd248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20534518208596872,0.0,0.0
491,Ctsg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.14035210578368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Prss56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39104541038512397,0.0,0.0,0.0,-38.44437925768927,0.0,6.178848572732366,0.2681434897978263,-0.6233643093712524,-28.702314487358258,-16.42761282207954,0.0,-0.07190653762502683,-4.38361873358247,-59.243167019517216,30.450116664054068
493,Pnmal1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Lrrc73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8906494002679031,0.0,0.0,0.0,2.0478886287717435,0.0,0.0,-11.587324470095002,-9.549314295735575,0.0
495,Tescl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.6231598265029,-54.447212753037896,-465.04735385124815,737.7731542562981,0.0,-0.21910600297544627,-3114.501927065969,-388.64994669132625,-2833.1923436319244
496,Mok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.802566078841373,0.0,0.0,0.0,-32.32235675025545,0.0
497,Sin3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,BC049715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.484549331772915,0.0,0.0,0.0,192.94359502251345,0.0,0.0,0.0,0.0,-22.769297333507204,23.280472651965983,0.0,0.0,0.0,-85.00835600196879,0.0
499,Elane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4521343343471296,0.0,0.0,-26.79069693581945,-45.74234153227651,0.0
500,Erf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Prss44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00791408475879401,0.0,0.0,0.0,-0.6335277782692076,0.0,0.0,6.886968098458569,3.454300396629066,0.0
502,Alx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Best1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.444141915210569,-0.02637764616209988,0.0,-53.12691454936363,82.29985403593166,0.0,0.0,-346.3903611552754,-125.0044810013272,-553.7506903461616
504,Spo11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285353693182119,0.0,0.0,0.0,0.0,0.0,-1.0559363434632647,0.0,0.0,0.0,-3.2092751097523444,0.0,0.0,0.0,12.98807555460182,0.0
505,Atoh8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0168572218618137,0.0,0.0,0.0,0.0,0.0
506,Hcrt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.57436463450377,0.0,0.0,0.0,0.0,0.0,-20.75272113442213,0.0,0.0,0.0,0.0,0.0
507,Dmrtb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.543050649438193,0.0,-977.3753134025987,0.0,-715.7400274000532,-13.008050962016716,-28.495507617567718,-46.70301002799619,-21.83761017628681,-28.600717830686794,-112.41765389512047,0.0,-70.51291493455956,1086.159612264619,-434.3011427125587,-182.9548420199076
508,Ly6i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Cox8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242.76836396464745,0.0,0.0,0.0,0.0,0.0,-51.50289238202757,0.0,0.0,0.0,-1449.7250230026434,0.0,0.0,0.0,0.0,0.0
510,Sycp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022487673681730543,0.0,0.0,0.0,-13.392912284975177,0.0,0.0,0.0,0.0,0.0
511,Tssk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149.74984881302328,0.0,0.0,0.0,0.0,0.0,-69.60408311908952,-379.83482358276916,-10.345913800052593,0.0,0.0,-59.006944868044364,0.0,0.0
512,Tex36,0.0,0.0,0.0,0.0,-1138.6496510106608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0371221838675,0.0,262.18322801603006,0.0,-6.641942817542806,0.0,0.0,0.0,119.999753668718,0.0,0.0,-2950.201226810486,-2901.506106240719,0.0
513,Pcdha2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,BC051142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.472455158176575,0.0,0.0,-188.20662973403734,-4.292452478459145,0.0,0.0,0.0,-382.7152460473122,0.0
515,Smcp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4517.969124854547,-2012.6756598990305,-3814.1597470456736
516,Egr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Rlbp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Cabp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Tmco5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.17443726584787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.86881001820205,0.0,0.0,0.0,-1298.5938906284903,0.0
520,Rsph6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.82614573631821,0.0,0.0,0.0,-7.450039503782724,-45.822264352958655
521,Itgae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.778887527296448,0.0,0.0,0.0,35.11520639048439,0.0,-2.4186812716896062,0.0,0.0,0.0,17.851700808744223,0.0,0.0,-260.5815388822314,0.0,-93.03096747289707
522,Pdha2,0.0,0.0,0.0,0.0,-44.077790180135096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.63887900501982,0.0,-142.907258132112,0.0,-1.8909335522703625,0.0,0.0,0.0,-31.656216311065627,0.0,0.0,0.0,0.0,0.0
523,Dzip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09386352738864,0.0,0.0,0.0,-4.0056377948058,0.0
524,Dnal4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.066053544456786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.3011023011942,0.0,0.0,0.0,-54.35788890548137,0.0
525,Rfx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Spata20,0.0,0.0,0.0,0.0,-179.33245016653163,0.0,0.0,0.0,0.0,0.0,-55.721818432354816,-86.39240730674946,1042.5524787420793,-13.12343245925247,217.70351783531626,0.0,-3.087854754866597,-41.72230482783352,0.15097477364068843,-112.31820517848152,71.62046817049935,-13.565781873184424,-10.696947386465165,-892.4340720593377,-637.3499719113144,-529.24511029626
527,Gata6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
