,Gene,Nr2c1,Zbtb3,Nanog,Pbx4,Npas2,Atf1,Smc3,Creb3,Mxi1,Mybl1,Tbp,Mxd4,Alx1,Crem,Rfx5,Mesp1,Zfp42,Hoxd8,Hoxa4,Fev,Rfx2,Creb3l4,Rfx4
245,Nuggc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.962564223967648,0.0,0.0,0.0,0.0,0.0,0.0,-3.583116183642641,0.0,0.0,0.0
246,Syt11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984024136395733,0.0,0.0,5.647546885658787
247,Dgcr6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.99503897615983,0.0,0.0,-83.81292521775562,0.0,0.0,0.0
248,Trim28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Cyth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71976730148653,0.0,0.0,13.69137046439048,0.0,0.0,0.0
250,Zfp786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Upk3bl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.16312423831585,0.0,0.0,-70.38723512203676,-16.0594954221135,0.0,20.431524161037014,0.0
252,Nicn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.25431167451064,0.0,0.0,0.0
253,Tex21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0685787830856,0.0,0.0,195.04011852779675,125.84823992410023,0.0,0.0,0.0
254,Nanog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Zmynd10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.87230486008355,0.0,143.69745964797633,-82.3828632005745
256,Ldhal6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2546.0354436782122,-205.77610458061395,-253.40074286332066,-3226.705071568095,-248.67207540810128,0.0,0.0,0.0
257,Adh4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.35778622981181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1700029F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Slc2a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8276566179848244,0.0,0.0,-38.8406723577431,0.0,0.0,0.0
260,Zfp956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.8615821098265,0.0,0.0,-81.12536777338313,0.0,0.0,0.0
261,Actl7a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.41084991519722,0.0,0.0,-98.13711341792472
262,Fam83e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58386557019794,0.0,0.0,40.420221853795766,0.0,-10.212886538304316,0.0
263,Rbbp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.33679708579053,0.0,0.0,0.0
264,Defb36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.3554148561648,-107.73002054354153,0.0,0.0,3.4948628274379727,0.0,0.0,0.0
265,B430306N03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Gm5129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.6383783725772,0.0,0.0,0.0
267,Nkx6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Ccdc13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2766473786677,-2.375747476149412,0.0,-162.75059319265705,5.835776496969193,-37.695020732406846,-18.08906853244132,-9.110621139000939
269,Ccdc42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.36454076289293,27.194332215900065,-36.85932418904016,-66.81266832492074,24.31572417084389,-16.212124430011414,-35.00824892402461,-74.60975590134437
270,Brdt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.91558220454941,0.0,0.0,-19.859769530988792,0.0,0.0,0.0
271,Pacrg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.3607619538136
272,Gtsf1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3185.233330619254,0.0,-408.98383389438675,1291.5027821331669,574.1240464123832,0.0,-304.007720539289,0.0
273,Brsk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8518356277836485,0.0,0.0,3.56391719177373,0.0,0.0,0.0
274,Cmtm2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.529075498722406,0.0,0.0,-406.22760972993177,0.0,0.0,-4002.92202638125,-0.06880433729472465,-1069.988611482505,-6503.7915196957965,-298.8325013628366,0.0,0.0,-564.170658266157
275,Lemd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.574995428781317,0.0,0.0,-6.93065568368275,0.0,0.0,3.530516146215373
276,Crlf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.419211165101263,0.0,0.0,0.0,0.0,0.0,0.0
277,Catsper4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21727578369758735,0.0,0.0,517.5258027871756,339.36929614197885,-185.23327976888714,331.29197306507484,137.89437653666675,0.0,0.0,132.65804914257527
278,Mxi1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Ly6k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.41722782535646,0.0,0.0,-132.73678456990268,0.0,-175.63689420710048,-348.25755149892,-516.5813779737401,128.42975981364168,-431.59696482951335,-171.95744351370635,0.0,0.0,11.869384079947208
280,Rtn4rl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.735463398004818,0.0,0.0,-5.532795871739165,0.0,0.0,0.0
281,Zmynd15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.402301705122426,0.0,0.0,0.0
282,Wdr54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.491294297397175,0.0,0.0,-13.691458166942102
283,Mtfr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.192413551284375,0.0,0.0,0.0,0.0,0.0,0.0
284,Vav1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Pcsk4,0.0,-41.613367303483095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.94575090608241,0.0,0.0,35.123754778398144,0.0,0.0,0.0
286,Rfx5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Mroh5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Lypd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5077193281921624,0.0,0.0,-121.27112800467718,0.0,-582.521431441807,0.0,-32.63978224354538,-364.6257601537253,-284.9615711887509,-1.3358926461174276,0.0,0.0,-220.4351350550528
289,Prdm6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5564171679735013,0.0,-37.11948770458695,-2.7567423911221773,0.0,0.647943165666722,0.0
290,Erf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Ttc9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0083355602596982,0.0,0.0,0.0
292,Gm973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.191461108887772,0.0,0.0,0.0
293,Ctcfl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Tdrd12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7928748190997394,0.0,0.0,-2.1768095949265236,0.0,0.0,-123.37092796735732,-42.06324372990844,0.0,-73.15230292852058,-17.54397984504201,0.0,0.0,0.0
295,Daw1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.91125491639428,0.0,0.0,-33.89347220719926,0.0,22.27909225025751,-6.838981516997796
296,Tmem225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.5221530186429,0.0,0.0,0.0
297,Dbn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.33166329640187,0.0,0.0,39.22148713184721,0.0,0.0,0.0
298,Csrnp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.605180627059447,0.0,0.0,-9.474075188327909,0.0,0.0,0.0
299,Rimklb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Zfp296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.795188269379432,0.0,-61.01567690239605,2.663115522325381,0.0,0.0,0.0
301,Catsperd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.744050941538745,0.0,0.0,-14.864413284077497,0.0,0.0,-12.668677069836436
302,Zdbf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Usp44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.195436428507308,0.0,0.0,1.101379954059307,0.0,0.0,0.0
304,Shcbp1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.8054393376575,0.0,0.0,-439.3476567319524,0.0,0.0,0.0
305,Aldh1a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.245663791246342,0.0,0.0,1.859084363214436,0.0,0.0,0.0
306,Cox8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-904.2569648857827,0.0,0.0,0.0,0.0,0.0,0.0,-1835.4130126974183,0.0,0.0,-1142.3742342990063,0.0,0.0,0.0
307,Mbd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.38834628735903,0.0,0.0,-51.75842226913429,0.0,36.34602109889134,0.0
308,Cyp46a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.575610891215174,0.0,0.0,-3.512067790001679,0.0,0.0,0.0
309,Adam3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-283.49880806560446,-161.58248228211536,0.0,0.0,-66.4337196136822,0.0,59.078177525427634,62.906522346384925
310,Kcnab3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.6697782486559,0.0,0.0,5.457716940474502
311,Oaz3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.25771823158007,0.0,0.0,68.13742662108267,0.0,-76.40760116624405,-102.10399341593897
312,Ccdc110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.876169600873509,0.0,0.0,-2.8172643549817606,0.0,0.0,0.0
313,Tex22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-388.9607445339016,-44.68933325578892,0.0,0.0,-0.023220468116938016,0.0,-14.475332367281252,-146.47754652135512
314,4930524B15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1700010I14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,4930444P10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Sost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.691783847150615,0.0,-7.519555668090397,0.749690410688482,0.0,0.0,0.0
318,Mif4gd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-587.5057300287571,0.0,0.0,-300.24807186092835,0.0,0.0,0.0
319,Itgae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.2862385700993,38.222906978942675,0.0,0.0,25.74008214563738,0.0,0.0,0.0
320,Zbtb5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.15657531015874,0.0,0.0,0.0
321,Kcnj9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.27369851087299,0.0,0.0,-32.76915990051202,0.0,34.35385687689357,5.145135797694481
322,Ppp1r14d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204071174311516,0.0,0.0,0.48668250944248137,0.0,0.0,0.0
323,Fam131a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130779394144224,0.0
324,1700001L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Syce3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129.62983309624636,-1325.5501614432958,37.26094060613735,-693.13869441618,589.9654516487765,-249.15964076106528,984.3049927911094,448.0290184029758,-25.561828177583084,-270.5428321768278,-783.9295656282004
326,Klf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Fscn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.089758713667447,0.0,0.0,6.3663631308051025,0.0,-2.9988768672329313,-2.3960997433679743
328,Tekt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.804974349328731,0.0,0.0,0.0
329,Snai3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Hoxd8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2352266668296688,0.0,0.0,18.733863427750524,57.351134191821295,0.0,-20.102419260625243,19.266695284097832,0.0,-11.585255797705303,-3.2503141924417682
331,Pcbp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.241813647453565,0.0,0.0,-27.083300348911166,0.0,0.0,0.0
332,Tuba3a,0.0,0.0,-39.8368158870695,0.0,0.0,0.0,0.0,0.0,0.0,-90.86506071649147,0.0,0.0,-309.3966577813442,-916.2994874947912,-30.274832756191497,-3774.1654868763694,-348.88921729329496,-129.2399584297143,-4374.793214008533,-329.4902733095385,0.0,283.91218843666957,-479.9790173493941
333,Tmem190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.95472288604014,0.0,0.0,-75.15751388164514,-732.0803519243573,-112.90691929498293,2592.160437608374,906.635312347019,-225.26840979508697,994.1434839042978,408.99854302930345,0.0,-145.79624293568352,-224.5883804957281
334,Agbl4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5280515254336375,0.0,0.0,63.04077419307078,10.246751790857346,0.0,0.0,5.621946470505093,0.0,0.0,-1.4314294670148455
335,Chrne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-353.2863307302895,-178.3185682876785,0.0,0.0,-70.69134871464534,0.0,0.0,0.0
336,Emx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Mrpl54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.09313280706185,0.0
338,Sae1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-247.06967674207493,0.0,0.0,-101.12957943200324,0.0,0.0,0.0
339,Actl7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3439.9100864637635,0.0,3322.1798382598477,0.0,0.0,0.0,693.3242691941814,0.0,-632.9163184724666,-525.8988941363447
340,2010109A12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Ccdc63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.71302091123464,0.0,0.0,40.324819289232956,0.0,-12.187969666864403,-17.80647482608725
342,Pih1d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.1245585123272,0.0,0.0,-139.0393346127501,0.0,0.0,0.0
343,Adad1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.669734892857811,0.0,0.0,-623.1547510472192,-86.13531355698572,0.0,-561.2924800170895,-55.338235047394484,0.0,31.009727531246075,0.0
344,Ppp1r27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359.9830057209407,0.0,0.0,0.0
345,Spata19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.65159842001873,0.0,0.0,203.72686781979775,0.0,0.0,0.0
346,Gm884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Hunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.671152429339991,0.0,0.0,-1.4306009080112199
348,Ccdc151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.57145958493552,0.0,0.0,60.778202588197715,0.0,0.0,0.0
349,Rpl14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Atp8b3,0.0,-128.49264675843133,0.0,0.0,0.0,-51.059324234853925,-3.8046923582561543,0.0,0.0,-4.618727399869427,-90.48057606642114,0.0,-5.300468302108365,-84.94902293224821,-73.28355406276587,-74.99005299002464,-40.960300964318556,-8.97003285630057,-77.61074106797837,-25.771822844399765,-69.48535400655841,10.179215441473861,78.75926765982733
351,Stat4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Rimbp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.65972853635694,0.0,0.0,-34.00407329964942,0.0,27.0957308792822,0.0
353,1700003F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Jrk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7358040614201653,0.0,0.0,0.0
355,Ttc36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.05565049348118,0.0,0.0,-19.694042570275162,0.0,0.0,0.0
356,Gata2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Ccdc30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.184343555257998,0.0,0.0,-19.381104951128098
358,Ccdc92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.930523784576422,0.0,0.0,-66.420602247646
359,Fos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Ttbk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
