,Gene,Zbtb3,Rad21,Npas2,Atf1,Smc3,Creb3,Egr3,Mxd1,Mxd4,Dlx5,Alx1,Crem,Rfx5,Mesp1,Rfx1,Esx1,Hoxd8,Hoxa4,Fev,Rfx2,Etv2,Creb3l4,Rfx4,Hsfy2
344,Trp53tg5,0.0,0.0,0.0,0.0,0.0,0.0,-71.29068334837686,0.0,0.0,0.0,0.0,0.0,0.0,-1531.021355903034,0.0,777.3671930908574,0.0,731.4496706856271,4.805159817051471,0.0,0.0,-343.89553596269974,310.59368245850527,-352.18179041482705
345,Hnf1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042698209319690525,0.0,0.0,0.0,0.0,0.0
346,Gm973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.377114554769626,0.0
347,Dhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.258987418284462,0.0,0.0,-0.07138238476150507,0.0,0.0,0.0,0.0,0.0
348,Dmrt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5710001734715533,0.0
349,Runx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Ttll9,0.0,0.0,0.0,0.0,0.0,0.0,-4.117249992874724,0.0,0.0,-0.35493034022418024,0.0,0.0,0.0,-145.255354141305,0.0,0.0,-36.112265923302196,-18.88498103248537,-1.3800981260159553,0.0,4.244060782962763,-25.0142493024109,-13.163821835539823,-96.61168946078956
351,Sppl2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.85795767615919,0.0,0.0,0.0,-223.3498390641794,0.0,0.0,0.0,0.0,0.7246322155134869,0.0,0.0,0.0,-41.357680967330424,0.0
352,Hmx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053808404797921504,0.0,0.0,0.0,-1.3584184924213756,0.0
353,Cd48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Catsperg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02183084846012869,0.0,0.0,-20.229024324287117,-0.0921957057639494,0.0
355,Irgc1,0.0,0.0,0.0,0.0,0.0,0.0,-92.7265255643858,0.0,0.0,-398.4500556389088,0.0,0.0,0.0,0.0,0.0,502.6059875263622,-183.74414734006328,0.0,3.7865518840485226,0.0,0.0,-1532.6905774572426,-514.2475396950655,2460.485042128381
356,Lkaaear1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.821184503682555,0.0,0.0,-680.1189717260779,-390.0463336306736,0.0
357,Pdcd1lg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Caly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02410088089035223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2893164023767594,0.0
359,Rsph6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.386784238362899,-32.116877887540426
360,Pwwp2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-393.61745105669627,0.0,0.0
361,Cyth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5320760883366281,0.0,0.0,0.0,0.0,0.0
362,Hecw1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565011430475335,0.0,0.0,-12.204982479268844,0.0,0.0
363,Osbp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.785470688689571,21.677333395265062,646.128518820225,0.0,-168.20747552215803,0.0,19.987844996912944,-2.073123771588339,-23.19367085327426,0.5818325032027195,0.0,0.0,-100.54157212627895,150.99616053102457,-77.29236940748177
364,Riiad1,0.0,0.0,0.0,0.0,0.0,0.0,-48.40986567747003,0.0,0.0,-581.1208429048623,0.0,0.0,0.0,0.0,0.0,1507.5804853593063,-139.31920764326017,149.70472071732183,-5.396261629141594,0.0,0.0,0.0,-145.22972953815778,0.0
365,Fam183b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.078366753608403,0.0
366,Tex37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.4041937124064,0.0,0.0
367,Csrnp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.835849404218699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050751765141933226,0.0,0.0,0.0,-6.7047923769938995,0.0
368,Catsperd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023886002583990294,0.0,0.0,0.0,-5.294061468408295,0.0
369,Catsper3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.61344884480626,0.0
370,1700020D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Tex29,0.0,0.0,0.0,-1015.326974454006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2974.365604409226,0.0,-2229.0558088598686,0.0,176.46346872218018,0.0,116.62170523806336,0.0,0.0,0.0,-1626.7458483184976,0.0,-142.4500720711492
372,Spata25,0.0,0.0,0.0,0.0,0.0,0.0,-15.220480110555425,0.0,0.0,0.4791118875857099,53.71946694530587,1987.681234890018,27.823059046753283,0.0,0.0,94.60217086364196,-116.99517574370319,-15.351485473962779,-0.01294539698210961,-54.401485909824075,-54.564496133815624,-933.336387628408,697.7536614329928,-720.4709499697574
373,Ccna1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7726577493155333,-118.17302936787813,0.0,0.0,0.0,53.14569548032896,0.0,0.0,1.5627849873478699,0.0,0.0,278.4858042724276,-15.403502504983523,-19.58250420151676
374,Dusp15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,Fam135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Lyzl6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.71966003179149,0.0,0.0,0.0,0.0,0.0,0.0,-12.654208745954115,-1088.1308806690608,0.0,-2221.2842657206143
377,Dclk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Rxra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Spaca7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1712.3491094748574,0.0,0.0
380,Syce1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1912248563618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017757076164277304,0.0,0.0,-97.32270832108149,-0.5522860574005284,-774.5917159376482
381,Gtf2a1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.884263147991202,0.0,0.0,-0.327604827096627,-10.925566708860174,0.0,-67.49454480188344,-22.210342990204243,-141.07306020496324
382,Boll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.76991984165387,0.0,0.0,0.0,0.0,-0.14476520945776702,0.0,0.0,-31.55223257113336,0.0,0.0
383,Dlx5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21341477209332224,0.0,0.0,-51.923988720111126,-1.2714837411939994,0.0
384,Gapdhs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-620.6918808265146,0.0,84.29306218541382,0.0,-207.06042117263476,0.0,-446.3968591453168,1.4077253765165603,0.0,0.0,-4968.483939183495,-447.5898557216386,-293.17177829777484
385,Ankrd36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05571498309030201,0.0,0.0,-56.77496960838324,36.139001553116636,0.0
386,Glb1l3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.071546883257675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11017957792424929,0.0
387,Golga7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9238225562947476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6276480645142914,0.0
388,Gpr61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.329250146293335,1.1918895593048642,0.0
389,Alx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Fbxo24,0.0,0.0,0.0,0.0,0.0,0.0,-0.9608420966742147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7923932422451985,0.0,0.0,0.08009538354133557,0.0,0.0,-41.97833308549294,-1.8392799699394364,-121.49073920771473
391,Srcin1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Mesp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Celf3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Lca5l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10593040526900177,0.0,0.0,-106.67865163975088,0.04091154896952658,0.0
395,Adam32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5632232037264293,0.0,0.0,0.0,0.0,0.0
396,Hmgb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3725.1476169304133,0.0,0.0
397,Tex12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025838217688133738,0.0,0.0,0.0,0.0,0.0
398,Oaz3,0.0,0.0,0.0,0.0,0.0,0.0,-52.436342317153155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.57117832971727,-34.36898890264125,0.0,0.5712408698394679,0.0,0.0,-471.0345832365746,-295.84246093525377,0.0
399,Dram1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359920125308956,0.0,0.0,0.0,0.0,0.0
400,Blcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.03726626156275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.451519047496294,0.0
401,Tead2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Zcchc13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.450186308945575,0.0,0.0,0.0
403,Pacrg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.413151560125585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.0988494354184,0.0
404,Ccdc136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.3058587844595,0.0
405,Elfn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Tekt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08194914025475232,0.0,0.0,0.0,212.150856978797,-443.514114464825
407,Cript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.6362873333721,0.0,0.0
408,Mybl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Spata9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-788.6797316075914,0.0,11.69826304844864,0.0,-80.67317624219442,-0.13638986283501178,0.0,-3.1831637719105816,-995.621598061798,-35.46707911605246,-131.0937136409442
410,Prr22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.227226844566314,0.0,-10.816332882714981,-0.9004804527650168,0.0,0.0,0.0,-109.08916281718534,0.0
411,Fbp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1499357587632,0.0,0.0,0.0,0.0,-16.018204088774667
412,Hemgn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.114068971405532,0.0,0.0,-164.80749976467655,0.0,0.0
413,Spin2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.609782989126734e-05,0.0,0.0,0.0,0.0,0.0
414,Gm525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.513491730176844,0.0,0.0,0.0,-2.12849021993595,-0.8612228232778668,0.0,0.0,-254.11614556016966,7.128664659012681,-181.87484310797518
415,Zdhhc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4447007408341623,0.0,0.0,0.0,0.0,0.0
416,Igsf11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.919781670179002,0.0
417,Ttc34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06222092601469557,0.0,0.0,0.0,0.0,0.0
418,Hoxa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.130088655732725,0.0,0.0,0.0,8.28003224052831,0.0,-78.58444610408029,0.0,0.0,0.00031635860655217425,0.0,0.0,-510.0513280005707,-8.754322152546816,-132.69632995221139
419,Syt11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4500272868077106,0.0
420,Ccdc13,0.0,0.0,0.0,0.0,0.0,0.0,-2.4958737182855346,0.0,0.0,-14.040569100537224,0.0,0.0,0.0,0.0,0.0,-48.54444974272614,0.0,0.0,0.18163382764660563,-4.6447555361277075,0.0,-319.33236279950745,-6.857449702621994,-38.96559491302416
421,Rfx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8106750895707586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16054133503412263,-3.752486738174826,-4.0634369835717825,-88.31874049496405,0.0,-1.7939031475562075
422,Prss46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27643335475279635,0.0,0.0,-378.7336032581427,0.0,0.0
423,Lmnb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210.85196194848444,0.0,0.0
424,Fsip1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.49128521449727
425,A630095N17Rik,0.0,-33.36058784321704,0.0,-96.94462271549085,0.0,0.0,-0.0024640137583573063,0.0,0.0,-100.84346642984292,6.158597552763218,-98.29067084151706,0.0,-27.695692213657725,0.0,21.772198637604085,37.475270707110326,-7.526045048026119,-0.11168390019259501,0.0,2.5137025092529868,-127.95613683321818,-35.25146549561338,802.3056697610954
426,Klk1b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.403959443192234,0.0,0.0,0.0,0.0,0.0,0.0,-0.03474436799873711,0.0,0.0,-47.73936000457333,0.0,-260.3431532406267
427,Zdbf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10867691686410887,0.0,0.0,-57.09642771781017,0.0,0.0
428,Rasal1,0.0,0.0,0.0,0.0,0.0,0.0,-4.9867756603802675,0.0,0.0,-6.832421881365903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3721991987747315,0.0,0.0,-116.8842447976153,-22.437897452658547,0.0
429,Smcp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2383.948250608912,-1195.1061540650055,-4270.346230968154
430,Ccdc116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.62162704502765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7600298308773806,0.0,0.0,-270.8115484209521,-32.90835863924353,853.7031629711685
431,Tex33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3206.519349497017,0.0,0.0
432,Creb3l4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,4930451I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Ncan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Fam221b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.18066811018008,0.0,-96.85346147312615,0.0,-173.8337466821841,-0.5218032916612536,0.0,0.0,0.0,-25.61357232237885,-739.5522752928813
436,Kcnc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Ccdc184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.15280132783961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42103871386111,0.0
438,Elane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12770149485752244,0.0,0.0,-52.06705997487402,-2.7340043794372737,0.0
439,1700001J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Pip5kl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.581649466048344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.244453192116204,0.0
441,Nr1h3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Syt3,0.0,0.0,0.0,0.0,0.0,0.0,1.0409631836390525,0.0,0.0,-0.2206827834918844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21793703772690332,0.0,0.0,0.0,-2.8409540003343348,0.0
443,Atxn10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.35392518336064,0.0
444,Fam222a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.71160620691152,2.865649143162155,0.0
445,Zfp541,0.0,0.0,0.0,0.0,17.097540525236326,0.0,-2.4681587139187213,0.0,0.0,-20.719001511196954,0.0,0.0,0.0,-28.697125659512125,0.0,14.32085990890912,0.7848130682020112,11.207994653779503,0.18843407131618062,0.0,-5.013821054678043,-35.298120569282254,-13.290536920618942,222.2099696426941
446,Ndufa4l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Prss42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040936221011244125,0.0,0.0,0.0,0.0,0.0
448,Prss48,0.0,0.0,0.0,0.0,0.0,0.0,-0.1480512797518462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45549322592837,0.0,36.456508377035334,-0.13159266825768348,0.0,-1.807924143561945,-18.817243875551544,-13.928800534896945,-59.76762021187873
449,1700003E16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Klf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Art1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318756641615276,0.0,0.0,0.0,0.0,0.0
452,Sez6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Hils1,0.0,0.0,0.0,0.0,0.0,0.0,-156.41811067462294,0.0,0.0,0.0,0.0,0.0,0.0,-2661.7960064048575,0.0,0.0,-27.975104948057368,-675.4067557157848,5.6395915330640385,0.0,-268.3725446954889,-9280.568106364499,0.0,0.0
454,Prss39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.04284787824824,28.587448587580628,0.0,0.0,0.0,0.0,94.35485243372337,0.0,-35.827949543318105,-1.260811742309174,0.0,0.0,-551.6264722664954,-23.705918165720245,-582.0120267633281
455,Vax2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44180512290449275,0.0
456,BC048562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.788212604707,0.0,0.0,0.0,0.0,2.0497155692897726,0.0,0.0,-3443.8521206280325,-124.38796663176439,0.0
457,Usp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.50715537255324,-124.66481950306358,0.0
458,1700034I23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Tuba3b,0.0,0.0,0.0,0.0,0.0,0.0,134.196897919436,0.0,0.0,-73.28722516268886,0.0,0.0,0.0,-603.0737113975885,0.0,150.16168117610258,-338.89278073486213,133.38855115002232,13.956625589563362,-139.04281806811804,0.0,-1006.6039892776733,-165.56676634256908,-1415.3308497040282
